year,month,day,births,day_of_year,day_of_week
1985,5,24,11196,145,5
1985,5,25,8925,146,6
1985,5,26,8756,147,7
1985,5,27,9049,148,1
1985,5,28,10865,149,2
1985,5,29,11225,150,3
1985,5,30,10943,151,4
1985,5,31,11288,152,5
1985,6,1,8996,153,6
1985,6,2,8753,154,7
1985,6,3,10538,155,1
1985,6,4,10772,156,2
1985,6,5,10846,157,3
1985,6,6,10805,158,4
1985,6,7,10993,159,5
1985,6,8,8936,160,6
1985,6,9,8789,161,7
1985,6,10,10919,162,1
1985,6,11,11091,163,2
1985,6,12,10620,164,3
1985,6,13,10402,165,4
1985,6,14,11047,166,5
1985,6,15,8991,167,6
1985,6,16,8831,168,7
1985,6,17,10962,169,1
1985,6,18,11141,170,2
1985,6,19,10856,171,3
1985,6,20,11341,172,4
1985,6,21,11204,173,5
1985,6,22,9258,174,6
1985,6,23,8757,175,7
1985,6,24,11014,176,1
1985,6,25,11385,177,2
1985,6,26,11112,178,3
1985,6,27,11066,179,4
1985,6,28,11360,180,5
1985,6,29,9200,181,6
1985,6,30,8877,182,7
1985,7,1,11302,183,1
1985,7,2,11905,184,2
1985,7,3,11698,185,3
1985,7,4,9176,186,4
1985,7,5,11233,187,5
1985,7,6,9326,188,6
1985,7,7,9114,189,7
1985,7,8,11340,190,1
1985,7,9,11882,191,2
1985,7,10,11640,192,3
1985,7,11,11148,193,4
1985,7,12,11459,194,5
1985,7,13,9180,195,6
1985,7,14,8965,196,7
1985,7,15,11414,197,1
1985,7,16,11685,198,2
1985,7,17,11243,199,3
1985,7,18,11231,200,4
1985,7,19,11484,201,5
1985,7,20,9375,202,6
1985,7,21,8914,203,7
1985,7,22,11164,204,1
1985,7,23,11489,205,2
1985,7,24,11100,206,3
1985,7,25,11341,207,4
1985,7,26,11399,208,5
1985,7,27,9441,209,6
1985,7,28,8941,210,7
1985,7,29,11331,211,1
1985,7,30,11707,212,2
1985,7,31,11284,213,3
1985,8,1,11202,214,4
1985,8,2,11221,215,5
1985,8,3,9413,216,6
1985,8,4,8804,217,7
1985,8,5,11160,218,1
1985,8,6,11562,219,2
1985,8,7,11442,220,3
1985,8,8,11533,221,4
1985,8,9,11542,222,5
1985,8,10,9321,223,6
1985,8,11,9027,224,7
1985,8,12,11424,225,1
1985,8,13,11636,226,2
1985,8,14,11540,227,3
1985,8,15,11746,228,4
1985,8,16,11614,229,5
1985,8,17,9680,230,6
1985,8,18,9291,231,7
1985,8,19,11314,232,1
1985,8,20,11903,233,2
1985,8,21,11384,234,3
1985,8,22,11538,235,4
1985,8,23,11434,236,5
1985,8,24,9473,237,6
1985,8,25,9128,238,7
1985,8,26,11324,239,1
1985,8,27,11780,240,2
1985,8,28,11368,241,3
1985,8,29,11515,242,4
1985,8,30,11867,243,5
1985,8,31,9832,244,6
1985,9,1,9145,245,7
1985,9,2,9183,246,1
1985,9,3,11417,247,2
1985,9,4,11985,248,3
1985,9,5,11959,249,4
1985,9,6,11925,250,5
1985,9,7,9564,251,6
1985,9,8,9072,252,7
1985,9,9,11623,253,1
1985,9,10,11828,254,2
1985,9,11,11521,255,3
1985,9,12,11958,256,4
1985,9,13,11330,257,5
1985,9,14,9542,258,6
1985,9,15,9281,259,7
1985,9,16,11849,260,1
1985,9,17,12058,261,2
1985,9,18,11819,262,3
1985,9,19,12212,263,4
1985,9,20,12118,264,5
1985,9,21,10144,265,6
1985,9,22,9798,266,7
1985,9,23,11909,267,1
1985,9,24,12396,268,2
1985,9,25,11695,269,3
1985,9,26,12038,270,4
1985,9,27,11926,271,5
1985,9,28,9584,272,6
1985,9,29,9236,273,7
1985,9,30,11560,274,1
1985,10,1,11719,275,2
1985,10,2,11365,276,3
1985,10,3,11359,277,4
1985,10,4,11810,278,5
1985,10,5,9578,279,6
1985,10,6,8928,280,7
1985,10,7,11024,281,1
1985,10,8,11358,282,2
1985,10,9,10959,283,3
1985,10,10,11057,284,4
1985,10,11,11184,285,5
1985,10,12,8948,286,6
1985,10,13,8515,287,7
1985,10,14,10651,288,1
1985,10,15,11353,289,2
1985,10,16,10784,290,3
1985,10,17,10809,291,4
1985,10,18,10849,292,5
1985,10,19,8847,293,6
1985,10,20,8481,294,7
1985,10,21,10773,295,1
1985,10,22,11023,296,2
1985,10,23,10698,297,3
1985,10,24,10657,298,4
1985,10,25,10892,299,5
1985,10,26,8721,300,6
1985,10,27,8823,301,7
1985,10,28,10510,302,1
1985,10,29,10790,303,2
1985,10,30,10666,304,3
1985,10,31,10246,305,4
1985,11,1,11095,306,5
1985,11,2,8875,307,6
1985,11,3,8442,308,7
1985,11,4,10896,309,1
1985,11,5,11119,310,2
1985,11,6,10695,311,3
1985,11,7,10865,312,4
1985,11,8,10798,313,5
1985,11,9,8788,314,6
1985,11,10,8338,315,7
1985,11,11,10348,316,1
1985,11,12,10984,317,2
1985,11,13,10505,318,3
1985,11,14,10837,319,4
1985,11,15,10971,320,5
1985,11,16,8718,321,6
1985,11,17,8545,322,7
1985,11,18,10721,323,1
1985,11,19,10800,324,2
1985,11,20,10829,325,3
1985,11,21,10638,326,4
1985,11,22,11058,327,5
1985,11,23,8814,328,6
1985,11,24,8581,329,7
1985,11,25,10816,330,1
1985,11,26,11284,331,2
1985,11,27,10766,332,3
1985,11,28,8183,333,4
1985,11,29,9922,334,5
1985,11,30,8696,335,6
1985,12,1,8549,336,7
1985,12,2,10578,337,1
1985,12,3,11263,338,2
1985,12,4,10672,339,3
1985,12,5,10604,340,4
1985,12,6,10484,341,5
1985,12,7,8535,342,6
1985,12,8,8394,343,7
1985,12,9,10607,344,1
1985,12,10,10974,345,2
1985,12,11,10433,346,3
1985,12,12,10610,347,4
1985,12,13,10145,348,5
1985,12,14,8706,349,6
1985,12,15,8253,350,7
1985,12,16,10987,351,1
1985,12,17,11453,352,2
1985,12,18,10983,353,3
1985,12,19,10917,354,4
1985,12,20,11308,355,5
1985,12,21,8916,356,6
1985,12,22,8259,357,7
1985,12,23,9859,358,1
1985,12,24,9203,359,2
1985,12,25,8031,360,3
1985,12,26,10022,361,4
1985,12,27,11484,362,5
1985,12,28,9248,363,6
1985,12,29,8526,364,7
1985,12,30,11644,365,1
1985,12,31,11485,366,2
1986,1,1,8444,1,3
1986,1,2,9446,2,4
1986,1,3,10327,3,5
1986,1,4,8807,4,6
1986,1,5,8397,5,7
1986,1,6,10293,6,1
1986,1,7,10716,7,2
1986,1,8,10065,8,3
1986,1,9,10056,9,4
1986,1,10,10659,10,5
1986,1,11,8870,11,6
1986,1,12,8274,12,7
1986,1,13,10206,13,1
1986,1,14,10739,14,2
1986,1,15,10403,15,3
1986,1,16,10387,16,4
1986,1,17,10674,17,5
1986,1,18,8843,18,6
1986,1,19,8354,19,7
1986,1,20,10489,20,1
1986,1,21,10856,21,2
1986,1,22,10398,22,3
1986,1,23,10388,23,4
1986,1,24,10511,24,5
1986,1,25,9021,25,6
1986,1,26,8328,26,7
1986,1,27,10459,27,1
1986,1,28,10650,28,2
1986,1,29,10442,29,3
1986,1,30,10376,30,4
1986,1,31,10638,31,5
1986,2,1,8736,32,6
1986,2,2,8542,33,7
1986,2,3,10403,34,1
1986,2,4,10765,35,2
1986,2,5,10219,36,3
1986,2,6,10606,37,4
1986,2,7,10638,38,5
1986,2,8,8759,39,6
1986,2,9,8471,40,7
1986,2,10,10558,41,1
1986,2,11,10747,42,2
1986,2,12,10571,43,3
1986,2,13,10442,44,4
1986,2,14,11412,45,5
1986,2,15,8927,46,6
1986,2,16,8413,47,7
1986,2,17,10237,48,1
1986,2,18,10919,49,2
1986,2,19,10869,50,3
1986,2,20,10654,51,4
1986,2,21,10820,52,5
1986,2,22,8969,53,6
1986,2,23,8383,54,7
1986,2,24,10563,55,1
1986,2,25,10891,56,2
1986,2,26,10716,57,3
1986,2,27,10672,58,4
1986,2,28,10883,59,5
1986,3,1,8776,61,6
1986,3,2,8334,62,7
1986,3,3,10671,63,1
1986,3,4,10926,64,2
1986,3,5,10651,65,3
1986,3,6,10783,66,4
1986,3,7,11033,67,5
1986,3,8,8763,68,6
1986,3,9,8240,69,7
1986,3,10,10839,70,1
1986,3,11,10958,71,2
1986,3,12,10744,72,3
1986,3,13,10522,73,4
1986,3,14,10897,74,5
1986,3,15,8854,75,6
1986,3,16,8432,76,7
1986,3,17,10670,77,1
1986,3,18,10865,78,2
1986,3,19,10710,79,3
1986,3,20,10743,80,4
1986,3,21,10984,81,5
1986,3,22,8554,82,6
1986,3,23,8387,83,7
1986,3,24,10542,84,1
1986,3,25,11144,85,2
1986,3,26,10872,86,3
1986,3,27,11081,87,4
1986,3,28,10813,88,5
1986,3,29,8817,89,6
1986,3,30,8572,90,7
1986,3,31,10569,91,1
1986,4,1,10569,92,2
1986,4,2,10683,93,3
1986,4,3,11000,94,4
1986,4,4,10807,95,5
1986,4,5,8944,96,6
1986,4,6,8289,97,7
1986,4,7,10720,98,1
1986,4,8,11217,99,2
1986,4,9,10656,100,3
1986,4,10,10621,101,4
1986,4,11,10486,102,5
1986,4,12,8608,103,6
1986,4,13,8295,104,7
1986,4,14,10658,105,1
1986,4,15,10876,106,2
1986,4,16,10609,107,3
1986,4,17,10664,108,4
1986,4,18,10549,109,5
1986,4,19,8679,110,6
1986,4,20,8382,111,7
1986,4,21,10447,112,1
1986,4,22,10896,113,2
1986,4,23,10341,114,3
1986,4,24,10572,115,4
1986,4,25,10988,116,5
1986,4,26,9023,117,6
1986,4,27,8167,118,7
1986,4,28,10820,119,1
1986,4,29,11003,120,2
1986,4,30,10881,121,3
1986,5,1,10962,122,4
1986,5,2,10821,123,5
1986,5,3,8524,124,6
1986,5,4,7921,125,7
1986,5,5,10494,126,1
1986,5,6,11018,127,2
1986,5,7,10640,128,3
1986,5,8,10517,129,4
1986,5,9,10813,130,5
1986,5,10,8835,131,6
1986,5,11,8358,132,7
1986,5,12,10637,133,1
1986,5,13,10959,134,2
1986,5,14,10750,135,3
1986,5,15,10886,136,4
1986,5,16,11116,137,5
1986,5,17,8880,138,6
1986,5,18,8602,139,7
1986,5,19,10785,140,1
1986,5,20,11221,141,2
1986,5,21,10719,142,3
1986,5,22,10781,143,4
1986,5,23,11284,144,5
1986,5,24,8937,145,6
1986,5,25,8442,146,7
1986,5,26,8838,147,1
1986,5,27,11086,148,2
1986,5,28,11454,149,3
1986,5,29,11348,150,4
1986,5,30,11560,151,5
1986,5,31,9131,152,6
1986,6,1,8579,153,7
1986,6,2,10757,154,1
1986,6,3,10785,155,2
1986,6,4,10762,156,3
1986,6,5,10923,157,4
1986,6,6,11010,158,5
1986,6,7,8664,159,6
1986,6,8,8405,160,7
1986,6,9,10632,161,1
1986,6,10,10879,162,2
1986,6,11,10998,163,3
1986,6,12,11111,164,4
1986,6,13,10411,165,5
1986,6,14,8643,166,6
1986,6,15,8528,167,7
1986,6,16,11051,168,1
1986,6,17,11361,169,2
1986,6,18,10692,170,3
1986,6,19,10676,171,4
1986,6,20,11154,172,5
1986,6,21,8857,173,6
1986,6,22,8473,174,7
1986,6,23,10968,175,1
1986,6,24,11532,176,2
1986,6,25,11038,177,3
1986,6,26,11100,178,4
1986,6,27,11286,179,5
1986,6,28,9128,180,6
1986,6,29,8718,181,7
1986,6,30,10890,182,1
1986,7,1,11545,183,2
1986,7,2,11413,184,3
1986,7,3,11306,185,4
1986,7,4,9019,186,5
1986,7,5,9111,187,6
1986,7,6,8665,188,7
1986,7,7,11367,189,1
1986,7,8,12051,190,2
1986,7,9,11404,191,3
1986,7,10,11684,192,4
1986,7,11,11405,193,5
1986,7,12,9182,194,6
1986,7,13,8789,195,7
1986,7,14,11133,196,1
1986,7,15,11627,197,2
1986,7,16,11334,198,3
1986,7,17,11378,199,4
1986,7,18,11572,200,5
1986,7,19,9421,201,6
1986,7,20,9050,202,7
1986,7,21,11200,203,1
1986,7,22,12263,204,2
1986,7,23,11540,205,3
1986,7,24,11322,206,4
1986,7,25,11801,207,5
1986,7,26,9386,208,6
1986,7,27,8959,209,7
1986,7,28,11372,210,1
1986,7,29,11896,211,2
1986,7,30,11418,212,3
1986,7,31,11298,213,4
1986,8,1,11686,214,5
1986,8,2,9357,215,6
1986,8,3,8875,216,7
1986,8,4,11264,217,1
1986,8,5,11655,218,2
1986,8,6,11643,219,3
1986,8,7,11413,220,4
1986,8,8,11733,221,5
1986,8,9,9560,222,6
1986,8,10,8924,223,7
1986,8,11,11216,224,1
1986,8,12,11685,225,2
1986,8,13,11158,226,3
1986,8,14,11340,227,4
1986,8,15,11651,228,5
1986,8,16,9552,229,6
1986,8,17,9135,230,7
1986,8,18,11258,231,1
1986,8,19,11833,232,2
1986,8,20,11768,233,3
1986,8,21,11509,234,4
1986,8,22,11554,235,5
1986,8,23,9491,236,6
1986,8,24,8940,237,7
1986,8,25,11333,238,1
1986,8,26,11819,239,2
1986,8,27,11680,240,3
1986,8,28,11462,241,4
1986,8,29,11717,242,5
1986,8,30,9211,243,6
1986,8,31,8842,244,7
1986,9,1,8948,245,1
1986,9,2,11277,246,2
1986,9,3,11840,247,3
1986,9,4,11737,248,4
1986,9,5,11884,249,5
1986,9,6,9685,250,6
1986,9,7,9044,251,7
1986,9,8,11221,252,1
1986,9,9,11877,253,2
1986,9,10,11443,254,3
1986,9,11,11704,255,4
1986,9,12,12011,256,5
1986,9,13,9596,257,6
1986,9,14,9167,258,7
1986,9,15,11763,259,1
1986,9,16,12301,260,2
1986,9,17,11757,261,3
1986,9,18,12011,262,4
1986,9,19,12237,263,5
1986,9,20,9906,264,6
1986,9,21,9483,265,7
1986,9,22,12156,266,1
1986,9,23,12235,267,2
1986,9,24,12062,268,3
1986,9,25,12281,269,4
1986,9,26,12412,270,5
1986,9,27,9783,271,6
1986,9,28,9171,272,7
1986,9,29,11731,273,1
1986,9,30,11859,274,2
1986,10,1,11704,275,3
1986,10,2,11536,276,4
1986,10,3,11446,277,5
1986,10,4,9282,278,6
1986,10,5,8799,279,7
1986,10,6,10979,280,1
1986,10,7,11500,281,2
1986,10,8,11013,282,3
1986,10,9,10859,283,4
1986,10,10,11168,284,5
1986,10,11,8775,285,6
1986,10,12,8217,286,7
1986,10,13,10322,287,1
1986,10,14,11030,288,2
1986,10,15,11085,289,3
1986,10,16,10867,290,4
1986,10,17,11004,291,5
1986,10,18,8710,292,6
1986,10,19,8218,293,7
1986,10,20,10445,294,1
1986,10,21,10981,295,2
1986,10,22,10589,296,3
1986,10,23,10526,297,4
1986,10,24,10736,298,5
1986,10,25,8580,299,6
1986,10,26,8562,300,7
1986,10,27,10522,301,1
1986,10,28,10796,302,2
1986,10,29,10594,303,3
1986,10,30,10504,304,4
1986,10,31,10122,305,5
1986,11,1,8717,306,6
1986,11,2,8209,307,7
1986,11,3,10593,308,1
1986,11,4,11064,309,2
1986,11,5,10471,310,3
1986,11,6,10626,311,4
1986,11,7,10680,312,5
1986,11,8,8758,313,6
1986,11,9,8339,314,7
1986,11,10,10403,315,1
1986,11,11,10875,316,2
1986,11,12,10599,317,3
1986,11,13,10245,318,4
1986,11,14,10668,319,5
1986,11,15,8465,320,6
1986,11,16,8213,321,7
1986,11,17,10534,322,1
1986,11,18,11046,323,2
1986,11,19,10590,324,3
1986,11,20,10541,325,4
1986,11,21,10856,326,5
1986,11,22,8442,327,6
1986,11,23,8186,328,7
1986,11,24,10601,329,1
1986,11,25,11101,330,2
1986,11,26,10458,331,3
1986,11,27,8015,332,4
1986,11,28,9724,333,5
1986,11,29,8362,334,6
1986,11,30,8190,335,7
1986,12,1,10612,336,1
1986,12,2,11106,337,2
1986,12,3,10650,338,3
1986,12,4,10280,339,4
1986,12,5,10441,340,5
1986,12,6,8295,341,6
1986,12,7,8087,342,7
1986,12,8,10446,343,1
1986,12,9,10963,344,2
1986,12,10,10619,345,3
1986,12,11,10403,346,4
1986,12,12,10678,347,5
1986,12,13,8502,348,6
1986,12,14,8080,349,7
1986,12,15,10866,350,1
1986,12,16,11389,351,2
1986,12,17,11217,352,3
1986,12,18,11187,353,4
1986,12,19,11628,354,5
1986,12,20,8688,355,6
1986,12,21,8146,356,7
1986,12,22,10589,357,1
1986,12,23,10533,358,2
1986,12,24,9097,359,3
1986,12,25,8107,360,4
1986,12,26,10417,361,5
1986,12,27,8821,362,6
1986,12,28,8286,363,7
1986,12,29,11298,364,1
1986,12,30,12237,365,2
1986,12,31,11388,366,3
1987,1,1,8343,1,4
1987,1,2,9530,2,5
1987,1,3,8778,3,6
1987,1,4,8259,4,7
1987,1,5,10102,5,1
1987,1,6,11016,6,2
1987,1,7,10534,7,3
1987,1,8,10462,8,4
1987,1,9,10470,9,5
1987,1,10,8645,10,6
1987,1,11,8181,11,7
1987,1,12,10385,12,1
1987,1,13,10581,13,2
1987,1,14,10456,14,3
1987,1,15,10520,15,4
1987,1,16,10633,16,5
1987,1,17,8608,17,6
1987,1,18,8095,18,7
1987,1,19,10160,19,1
1987,1,20,10670,20,2
1987,1,21,10612,21,3
1987,1,22,10602,22,4
1987,1,23,10581,23,5
1987,1,24,8582,24,6
1987,1,25,8341,25,7
1987,1,26,10297,26,1
1987,1,27,10831,27,2
1987,1,28,10811,28,3
1987,1,29,10641,29,4
1987,1,30,10712,30,5
1987,1,31,8896,31,6
1987,2,1,8403,32,7
1987,2,2,10585,33,1
1987,2,3,11039,34,2
1987,2,4,10549,35,3
1987,2,5,10529,36,4
1987,2,6,10611,37,5
1987,2,7,8735,38,6
1987,2,8,8278,39,7
1987,2,9,10414,40,1
1987,2,10,10976,41,2
1987,2,11,10649,42,3
1987,2,12,10986,43,4
1987,2,13,10256,44,5
1987,2,14,9245,45,6
1987,2,15,8384,46,7
1987,2,16,10263,47,1
1987,2,17,10930,48,2
1987,2,18,10756,49,3
1987,2,19,10488,50,4
1987,2,20,10992,51,5
1987,2,21,8840,52,6
1987,2,22,8642,53,7
1987,2,23,10752,54,1
1987,2,24,11015,55,2
1987,2,25,10863,56,3
1987,2,26,10625,57,4
1987,2,27,11010,58,5
1987,2,28,8945,59,6
1987,3,1,8485,61,7
1987,3,2,10818,62,1
1987,3,3,10931,63,2
1987,3,4,10667,64,3
1987,3,5,10971,65,4
1987,3,6,11095,66,5
1987,3,7,8754,67,6
1987,3,8,8294,68,7
1987,3,9,10809,69,1
1987,3,10,11200,70,2
1987,3,11,10697,71,3
1987,3,12,10900,72,4
1987,3,13,10399,73,5
1987,3,14,8837,74,6
1987,3,15,8318,75,7
1987,3,16,10818,76,1
1987,3,17,11226,77,2
1987,3,18,11095,78,3
1987,3,19,10948,79,4
1987,3,20,11255,80,5
1987,3,21,9006,81,6
1987,3,22,8307,82,7
1987,3,23,10830,83,1
1987,3,24,11317,84,2
1987,3,25,10802,85,3
1987,3,26,10915,86,4
1987,3,27,11057,87,5
1987,3,28,8855,88,6
1987,3,29,8355,89,7
1987,3,30,10623,90,1
1987,3,31,11196,91,2
1987,4,1,10212,92,3
1987,4,2,11069,93,4
1987,4,3,11045,94,5
1987,4,4,8819,95,6
1987,4,5,8012,96,7
1987,4,6,10765,97,1
1987,4,7,11324,98,2
1987,4,8,11006,99,3
1987,4,9,10810,100,4
1987,4,10,11284,101,5
1987,4,11,9033,102,6
1987,4,12,8535,103,7
1987,4,13,10610,104,1
1987,4,14,11417,105,2
1987,4,15,11067,106,3
1987,4,16,11175,107,4
1987,4,17,10558,108,5
1987,4,18,8925,109,6
1987,4,19,8225,110,7
1987,4,20,10594,111,1
1987,4,21,11205,112,2
1987,4,22,10972,113,3
1987,4,23,10816,114,4
1987,4,24,10847,115,5
1987,4,25,8663,116,6
1987,4,26,8286,117,7
1987,4,27,10386,118,1
1987,4,28,10895,119,2
1987,4,29,10610,120,3
1987,4,30,10900,121,4
1987,5,1,10939,122,5
1987,5,2,8879,123,6
1987,5,3,8375,124,7
1987,5,4,10808,125,1
1987,5,5,11110,126,2
1987,5,6,10826,127,3
1987,5,7,10956,128,4
1987,5,8,11198,129,5
1987,5,9,8853,130,6
1987,5,10,8567,131,7
1987,5,11,10993,132,1
1987,5,12,11413,133,2
1987,5,13,10560,134,3
1987,5,14,11038,135,4
1987,5,15,11210,136,5
1987,5,16,8893,137,6
1987,5,17,8329,138,7
1987,5,18,11208,139,1
1987,5,19,11443,140,2
1987,5,20,11226,141,3
1987,5,21,11289,142,4
1987,5,22,11620,143,5
1987,5,23,8954,144,6
1987,5,24,8368,145,7
1987,5,25,8789,146,1
1987,5,26,11131,147,2
1987,5,27,11835,148,3
1987,5,28,11437,149,4
1987,5,29,11779,150,5
1987,5,30,9276,151,6
1987,5,31,8809,152,7
1987,6,1,11099,153,1
1987,6,2,11540,154,2
1987,6,3,11180,155,3
1987,6,4,11231,156,4
1987,6,5,11360,157,5
1987,6,6,9262,158,6
1987,6,7,8551,159,7
1987,6,8,11102,160,1
1987,6,9,11498,161,2
1987,6,10,11357,162,3
1987,6,11,11290,163,4
1987,6,12,11510,164,5
1987,6,13,9254,165,6
1987,6,14,8623,166,7
1987,6,15,11453,167,1
1987,6,16,11647,168,2
1987,6,17,11471,169,3
1987,6,18,11225,170,4
1987,6,19,11461,171,5
1987,6,20,9255,172,6
1987,6,21,8886,173,7
1987,6,22,11073,174,1
1987,6,23,11433,175,2
1987,6,24,11191,176,3
1987,6,25,11427,177,4
1987,6,26,11548,178,5
1987,6,27,8988,179,6
1987,6,28,8695,180,7
1987,6,29,10869,181,1
1987,6,30,11878,182,2
1987,7,1,11440,183,3
1987,7,2,11849,184,4
1987,7,3,10153,185,5
1987,7,4,8864,186,6
1987,7,5,8645,187,7
1987,7,6,10949,188,1
1987,7,7,11864,189,2
1987,7,8,11530,190,3
1987,7,9,11404,191,4
1987,7,10,11646,192,5
1987,7,11,9305,193,6
1987,7,12,8870,194,7
1987,7,13,10955,195,1
1987,7,14,11890,196,2
1987,7,15,11356,197,3
1987,7,16,11432,198,4
1987,7,17,11518,199,5
1987,7,18,9011,200,6
1987,7,19,8859,201,7
1987,7,20,11389,202,1
1987,7,21,11854,203,2
1987,7,22,11631,204,3
1987,7,23,11579,205,4
1987,7,24,11778,206,5
1987,7,25,9530,207,6
1987,7,26,9073,208,7
1987,7,27,11604,209,1
1987,7,28,12043,210,2
1987,7,29,11590,211,3
1987,7,30,11614,212,4
1987,7,31,11493,213,5
1987,8,1,9142,214,6
1987,8,2,8896,215,7
1987,8,3,11329,216,1
1987,8,4,11720,217,2
1987,8,5,11351,218,3
1987,8,6,11336,219,4
1987,8,7,11765,220,5
1987,8,8,9421,221,6
1987,8,9,8637,222,7
1987,8,10,11476,223,1
1987,8,11,11790,224,2
1987,8,12,11341,225,3
1987,8,13,11418,226,4
1987,8,14,11472,227,5
1987,8,15,9398,228,6
1987,8,16,8858,229,7
1987,8,17,11585,230,1
1987,8,18,11896,231,2
1987,8,19,11234,232,3
1987,8,20,11440,233,4
1987,8,21,11692,234,5
1987,8,22,9313,235,6
1987,8,23,8900,236,7
1987,8,24,11056,237,1
1987,8,25,11670,238,2
1987,8,26,11462,239,3
1987,8,27,11533,240,4
1987,8,28,11616,241,5
1987,8,29,9148,242,6
1987,8,30,8798,243,7
1987,8,31,10995,244,1
1987,9,1,11734,245,2
1987,9,2,11451,246,3
1987,9,3,11472,247,4
1987,9,4,11869,248,5
1987,9,5,9392,249,6
1987,9,6,8802,250,7
1987,9,7,9330,251,1
1987,9,8,11731,252,2
1987,9,9,12178,253,3
1987,9,10,12252,254,4
1987,9,11,12351,255,5
1987,9,12,9467,256,6
1987,9,13,9024,257,7
1987,9,14,11572,258,1
1987,9,15,12140,259,2
1987,9,16,11988,260,3
1987,9,17,12106,261,4
1987,9,18,12197,262,5
1987,9,19,9828,263,6
1987,9,20,9432,264,7
1987,9,21,11875,265,1
1987,9,22,12256,266,2
1987,9,23,11682,267,3
1987,9,24,11860,268,4
1987,9,25,12173,269,5
1987,9,26,9791,270,6
1987,9,27,9147,271,7
1987,9,28,11513,272,1
1987,9,29,12085,273,2
1987,9,30,11737,274,3
1987,10,1,11791,275,4
1987,10,2,11861,276,5
1987,10,3,9238,277,6
1987,10,4,8686,278,7
1987,10,5,11368,279,1
1987,10,6,11565,280,2
1987,10,7,11256,281,3
1987,10,8,11315,282,4
1987,10,9,11254,283,5
1987,10,10,9165,284,6
1987,10,11,8543,285,7
1987,10,12,10871,286,1
1987,10,13,11433,287,2
1987,10,14,11374,288,3
1987,10,15,11419,289,4
1987,10,16,11240,290,5
1987,10,17,8972,291,6
1987,10,18,8270,292,7
1987,10,19,10844,293,1
1987,10,20,11380,294,2
1987,10,21,11190,295,3
1987,10,22,10793,296,4
1987,10,23,11160,297,5
1987,10,24,8848,298,6
1987,10,25,8849,299,7
1987,10,26,10856,300,1
1987,10,27,11116,301,2
1987,10,28,11046,302,3
1987,10,29,11100,303,4
1987,10,30,11046,304,5
1987,10,31,8885,305,6
1987,11,1,8463,306,7
1987,11,2,10791,307,1
1987,11,3,11227,308,2
1987,11,4,11132,309,3
1987,11,5,10977,310,4
1987,11,6,11099,311,5
1987,11,7,8814,312,6
1987,11,8,8433,313,7
1987,11,9,10895,314,1
1987,11,10,11390,315,2
1987,11,11,11006,316,3
1987,11,12,11006,317,4
1987,11,13,10642,318,5
1987,11,14,8877,319,6
1987,11,15,8523,320,7
1987,11,16,11017,321,1
1987,11,17,11443,322,2
1987,11,18,11020,323,3
1987,11,19,10828,324,4
1987,11,20,11249,325,5
1987,11,21,8891,326,6
1987,11,22,8476,327,7
1987,11,23,11270,328,1
1987,11,24,11545,329,2
1987,11,25,11125,330,3
1987,11,26,8318,331,4
1987,11,27,10014,332,5
1987,11,28,8685,333,6
1987,11,29,8416,334,7
1987,11,30,11085,335,1
1987,12,1,11807,336,2
1987,12,2,10936,337,3
1987,12,3,10865,338,4
1987,12,4,10895,339,5
1987,12,5,8655,340,6
1987,12,6,8483,341,7
1987,12,7,10667,342,1
1987,12,8,11179,343,2
1987,12,9,10844,344,3
1987,12,10,10937,345,4
1987,12,11,11035,346,5
1987,12,12,8807,347,6
1987,12,13,8239,348,7
1987,12,14,10933,349,1
1987,12,15,11533,350,2
1987,12,16,11132,351,3
1987,12,17,11394,352,4
1987,12,18,11872,353,5
1987,12,19,8920,354,6
1987,12,20,8360,355,7
1987,12,21,11531,356,1
1987,12,22,11162,357,2
1987,12,23,10301,358,3
1987,12,24,8919,359,4
1987,12,25,7881,360,5
1987,12,26,8446,361,6
1987,12,27,8541,362,7
1987,12,28,11462,363,1
1987,12,29,12181,364,2
1987,12,30,11843,365,3
1987,12,31,10812,366,4
1988,1,1,8494,1,5
1988,1,2,8049,2,6
1988,1,3,8177,3,7
1988,1,4,10202,4,1
1988,1,5,10927,5,2
1988,1,6,10669,6,3
1988,1,7,10814,7,4
1988,1,8,10748,8,5
1988,1,9,8645,9,6
1988,1,10,8299,10,7
1988,1,11,10652,11,1
1988,1,12,11173,12,2
1988,1,13,10685,13,3
1988,1,14,10781,14,4
1988,1,15,11141,15,5
1988,1,16,8835,16,6
1988,1,17,8516,17,7
1988,1,18,10617,18,1
1988,1,19,11156,19,2
1988,1,20,11001,20,3
1988,1,21,10949,21,4
1988,1,22,10927,22,5
1988,1,23,8728,23,6
1988,1,24,8573,24,7
1988,1,25,10784,25,1
1988,1,26,10971,26,2
1988,1,27,10865,27,3
1988,1,28,10689,28,4
1988,1,29,11019,29,5
1988,1,30,8899,30,6
1988,1,31,8515,31,7
1988,2,1,10747,32,1
1988,2,2,11370,33,2
1988,2,3,10879,34,3
1988,2,4,10802,35,4
1988,2,5,10944,36,5
1988,2,6,8721,37,6
1988,2,7,8310,38,7
1988,2,8,10624,39,1
1988,2,9,11268,40,2
1988,2,10,11170,41,3
1988,2,11,11020,42,4
1988,2,12,11160,43,5
1988,2,13,8720,44,6
1988,2,14,8730,45,7
1988,2,15,10360,46,1
